ID,QC_LEVEL,INFO_SOURCE,CONTACT,ORGANISATION,ORGANISATION_ID,NO_REVISION,PERSON_REVISION,TIME_EVENT,TIME_CREATION,TIME_LAST_REVISION,TIME_ACCURACY,COUNTRY,STATE,PLACE,PLACE_LOCAL_LANGUAGE,DETAILED_LOCATION,LATITUDE,LONGITUDE,PLACE_ACCURACY,SURFACE_INITIAL_LOCATION,SURFACE_CROSSED,TYPE_EVENT,PRECIPITATION_AMOUNT,MAX_6_HOUR_PRECIP,MAX_12_HOUR_PRECIP,MAX_24_HOUR_PRECIP,CONVECTIVE,TOTAL_DURATION,EXCEPT_ELEC_PHENOM,NO_INJURED,NO_KILLED,EVENT_DESCRIPTION,EXT_URL,REFERENCE,IMPACTS,CREATOR_ID,REVISOR_ID,LINK_ORG,LINK_ID,DELETED
187161,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-25 15:55:00,2021-07-26 09:12:32,2021-07-26 09:12:32,15M,DE,Sachsen,Uhyst,,,51.367,14.517,1KM,,LAND,PRECIP,39.7,,,,,1.0,0.0,,,,,"PWS IBOXBE6 report; reported v. wunderground.com, 26 JUL 2021;",,Thilo,Thilo,ESSL,187161.0,N
187165,QC1,"WWW,TV",Thilo Kühne (ESWD management/ESSL Team),,,2,ESSL,2021-07-25 15:55:00,2021-07-26 09:21:50,2021-07-26 13:21:08,15M,DE,Sachsen,Weißwasser,,,51.517,14.633,3KM,,LAND,PRECIP,57.9,,,,,1.0,0.0,,1.0,67-yr-old man killed in his flooded cellar (death caused by electrical shock caused by water damaging the electrical supply),https://www.n-tv.de/panorama/Stuerme-kosten-erneut-Menschenleben-article22704750.html,"PWS IWEIWA4 report; reported v. wunderground.com, 26 JUL 2021; """"Stürme kosten erneut Menschenleben"""", N-TV, 26 JUL 2021; RAD;",,Thilo,Thilo,ESSL,187165.0,N
12407,QC1,WXSVC,Tomáš Prouza (AMS),,,1,ESSL,2021-07-25 15:50:00,2021-07-25 20:19:45,2021-07-25 20:19:45,5M,CZ,Jihočeský kraj,Strážný,,CHMI rain gauge,48.909,13.72,1KM,,LAND,PRECIP,46.0,,,,,0.5,0.0,,,torrential rain during thunderstorm ,,"Hlásná a předpovědní povodňová služba (HPPS), CHMI, 25 JUL 2021",,VON_AMS,VON_AMS,ESSL,12407.0,N
187163,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-25 15:50:00,2021-07-26 09:17:32,2021-07-26 09:17:32,15M,DE,Sachsen,Lohsa,,,51.383,14.4,3KM,,LAND,PRECIP,37.4,,,,,1.0,0.0,,,,,"PWS ILOHSA4 report; reported v. wunderground.com, 26 JUL 2021;",,Thilo,Thilo,ESSL,187163.0,N
187119,QC1,"WWW,NWSP,EVTPHOTO",Hendrik Sass (ESWD VOP Test Account) / Thilo Kühne (ESSL),,,4,ESSL,2021-07-25 15:50:00,2021-07-25 19:34:15,2021-07-25 20:25:26,15M,DE,Berlin,Berlin (Lichtenberg) / Friedrichsfelde,,,52.506,13.508,1KM,,LAND,PRECIP,,,,,,,0.0,,,,https://www.bz-berlin.de/berlin/heftiges-unwetter-ueber-berlin-feuerwehr-im-ausnahmezustand,"""""Heftiges Unwetter über Berlin – Feuerwehr im Ausnahmezustand"""", bz-berlin, 25 Jul 2021;",T1I1V1,TEST_VOP_Sass,Thilo,ESSL,187119.0,N
187154,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-25 15:40:00,2021-07-26 08:37:27,2021-07-26 08:37:27,15M,DE,Brandenburg,Groß-Stückenfeld,,,52.653,13.373,1KM,,LAND,PRECIP,36.9,,,,,1.0,0.0,,,,,"PWS IBBSCHIL7 report; reported v. wunderground.com, 26 JUL 2021;",,Thilo,Thilo,ESSL,187154.0,N
187160,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-25 15:40:00,2021-07-26 09:01:45,2021-07-26 09:01:45,15M,DE,Brandenburg,Kablow,,,52.3,13.733,1KM,,LAND,PRECIP,25.1,,,,,0.5,0.0,,,,,"PWS IBRANDEN145 report; reported v. wunderground.com, 26 JUL 2021;",,Thilo,Thilo,ESSL,187160.0,N
187162,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-25 15:40:00,2021-07-26 09:14:06,2021-07-26 09:14:06,15M,DE,Sachsen,Lippitsch,,,51.317,14.433,1KM,,LAND,PRECIP,40.6,,,,,1.0,0.0,,,,,"PWS IRADIB2 report; reported v. wunderground.com, 26 JUL 2021;",,Thilo,Thilo,ESSL,187162.0,N
187150,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-25 15:35:00,2021-07-26 08:26:08,2021-07-26 08:26:08,15M,DE,Berlin,Berlin (Reinickendorf) / Tegeler Fließ,,,52.611,13.326,1KM,,LAND,PRECIP,26.3,,,,,0.5,0.0,,,,,"PWS IBERLI423 report; reported v. wunderground.com, 26 JUL 2021;",,Thilo,Thilo,ESSL,187150.0,N
187153,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-25 15:35:00,2021-07-26 08:35:38,2021-07-26 08:35:38,15M,DE,Brandenburg,Glienicke Nordbahn,,,52.636,13.331,1KM,,LAND,PRECIP,55.2,,,,,1.0,0.0,,,,,"PWS IBBGLIEN5 report; reported v. wunderground.com, 26 JUL 2021;",,Thilo,Thilo,ESSL,187153.0,N
187164,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-25 15:20:00,2021-07-26 09:19:49,2021-07-26 09:19:49,15M,DE,Sachsen,Weißkollm,,,51.417,14.4,3KM,,LAND,PRECIP,41.7,,,,,1.0,0.0,,,,,"PWS ILOHSA5 report; reported v. wunderground.com, 26 JUL 2021;",,Thilo,Thilo,ESSL,187164.0,N
187151,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-25 15:10:00,2021-07-26 08:28:18,2021-07-26 08:28:18,15M,DE,Berlin,Berlin (Reinickendorf) / Frohnau,,,52.634,13.286,1KM,,LAND,PRECIP,51.3,,,,,1.0,0.0,,,,,"PWS IBERLI593 report; reported v. wunderground.com, 26 JUL 2021;",,Thilo,Thilo,ESSL,187151.0,N
187152,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-25 15:10:00,2021-07-26 08:30:35,2021-07-26 08:30:35,15M,DE,Berlin,Berlin (Reinickendorf) / Frohnau-Ost,,,52.641,13.303,1KM,,LAND,PRECIP,42.6,,,,,1.0,0.0,,,,,"PWS IBERLI742 report; reported v. wunderground.com, 26 JUL 2021;",,Thilo,Thilo,ESSL,187152.0,N
187123,QC0+,"WWW,NWSP",Hendrik Sass (ESWD VOP Test Account),,,1,ESSL,2021-07-25 15:00:00,2021-07-25 19:57:17,2021-07-25 19:57:17,5M,DE,Bayern,Lechbruck,,,47.7,10.8,1KM,,LAND,PRECIP,,,,,,,0.0,,,,https://www.all-in.de/kempten/c-lokales/gewitter-am-sonntag-suedliches-ostallgaeu-besonders-betroffen-50-baeume-umgestuerzt_a5123979#gallery=null,"""""Gewitter am Sonntag: Südliches Ostallgäu besonders betroffen - 50 Bäume umgestürzt!"""", all-in, 25 Jul 2021;",T1V1,TEST_VOP_Sass,TEST_VOP_Sass,ESSL,187123.0,N
4384,QC1,"WWW,NWSP,TV",Niclas Lindberg Jensen,,,2,ESSL,2021-07-25 15:00:00,2021-07-25 20:45:31,2021-07-26 18:21:42,1H,DK,Varde Kommune,Rottarp,,,55.72,8.343,3KM,,LAND,PRECIP,25.4,,,,,0.5,0.0,,,Heavy rain measured on TV2's weather station in Outrup/Rottarp area at around 17:00 local time. Time is based on radar,https://vejr.tv2.dk/2021-07-25-dobbelt-skybrud-og-flere-tusinde-lyn-soendag,"Dobbelt skybrud og flere tusinde lyn søndag, TV2, 25 JULY, 2021",,PUBLIC,Thilo,ESSL,4384.0,N
25702,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-07-25 15:00:00,2021-07-27 09:17:22,2021-07-27 00:00:00,30M,IT,Lombardia,Blevio,,,45.838,9.102,,LAND,LAND,PRECIP,,,,,CONV,,,,,,https://www.ciaocomo.it/2021/07/25/bomba-dacqua-sul-comasco-allagamenti-e-frane-paura-a-blevio-tutte-le-immagini/218275/?fbclid=IwAR07Gs2pjo_g3omkTll-lo1bbeqE3H6t2vApp6o_CfHviYnWjQimwlHJB3o https://www.facebook.com/TELEVALLASSINA/posts/477712463438908 https://www.facebook.com/localteamtv/videos/342434440821373 ,,,VON_PRETEMP,VON_PRETEMP,ESSL,25702.0,N
15779,QC1,"WWW,NWSP,EVTPHOTO",Bas van der Ploeg (Voluntary Observer Person),,,2,ESSL,2021-07-25 15:00:00,2021-07-25 18:05:34,2021-08-04 12:25:44,1H,UK,England,London,,,51.592,0.037,5KM,,LAND,PRECIP,,,,,,,0.0,,,part of an highway junction was closed because of flooding,https://www.essexlive.news/news/essex-news/m11-a406-north-circular-road-5697571 https://twitter.com/UKWeatherLive/status/1419331325711032327,"m11-a406-north-circular-road, essexlive.news, 25 jul 2021  UK Weather Live (twitter), 25 jul 2021",T1,VOP_Ploeg,Thilo,ESSL,15779.0,N
25627,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-07-25 12:00:00,2021-07-25 21:31:12,2021-07-25 00:00:00,5M,IT,Piemonte,Domodossola,,,46.113,8.292,,LAND,LAND,PRECIP,,,,,CONV,,,,,,https://www.facebook.com/groups/890552471279581/permalink/1526142897720532/ ,,,VON_PRETEMP,VON_PRETEMP,ESSL,25627.0,N
4950,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-25 11:35:00,2021-07-26 13:06:11,2021-07-26 13:06:11,15M,CH,Kanton Schwyz,Reichenburg,,,47.167,8.983,1KM,,LAND,PRECIP,43.0,,,,,1.0,0.0,,,,,"PWS IREICH40 report; reported v. wunderground.com, 26 JUL 2021; ",,Thilo,Thilo,ESSL,4950.0,N
4951,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-25 11:30:00,2021-07-26 13:07:44,2021-07-26 13:07:44,15M,CH,Kanton Schwyz,Haslenboden,,,47.184,8.923,1KM,,LAND,PRECIP,26.4,,,,,0.5,0.0,,,,,"PWS IWANGE38 report; reported v. wunderground.com, 26 JUL 2021; ",,Thilo,Thilo,ESSL,4951.0,N
4949,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-25 11:25:00,2021-07-26 13:02:41,2021-07-26 13:02:41,15M,CH,Kanton Schwyz,Lachen,,,47.191,8.849,1KM,,LAND,PRECIP,27.7,,,,,0.5,0.0,,,,,"PWS ILACHEN12 report; reported v. wunderground.com, 26 JUL 2021; ",,Thilo,Thilo,ESSL,4949.0,N
4948,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-25 11:20:00,2021-07-26 13:00:02,2021-07-26 13:00:02,15M,CH,Kanton Schwyz,Bilsten,,,47.184,8.805,1KM,,LAND,PRECIP,27.3,,,,,0.5,0.0,,,,,"PWS ISCHWYZA3 report; reported v. wunderground.com, 26 JUL 2021; ",,Thilo,Thilo,ESSL,4948.0,N
4947,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-25 11:10:00,2021-07-26 12:58:14,2021-07-26 12:58:14,15M,CH,Kanton Schwyz,Bennau,,,47.152,8.722,1KM,,LAND,PRECIP,29.7,,,,,0.5,0.0,,,,,"PWS IBENNA9 report; reported v. wunderground.com, 26 JUL 2021; ",,Thilo,Thilo,ESSL,4947.0,N
4945,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-25 11:05:00,2021-07-26 12:52:50,2021-07-26 12:52:50,15M,CH,Kanton Zug,Oberägeri,,,47.133,8.619,1KM,,LAND,PRECIP,38.6,,,,,0.5,0.0,,,,,"PWS IZGOBERA4 report; reported v. wunderground.com, 26 JUL 2021; ",,PUBLIC,PUBLIC,ESSL,4945.0,N
25615,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-07-25 11:00:00,2021-07-25 21:28:43,2021-07-25 00:00:00,15M,IT,Lombardia,Calolziocorte,,,45.8,9.432,,LAND,LAND,PRECIP,,,,,CONV,,,,,,https://www.facebook.com/meteovalsanmartino/posts/5867904896616391 ,,,VON_PRETEMP,VON_PRETEMP,ESSL,25615.0,N
25620,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-07-25 11:00:00,2021-07-25 21:29:46,2021-07-25 00:00:00,30M,IT,Lombardia,Chiavenna,,,46.329,9.416,,LAND,LAND,PRECIP,,,,,CONV,,,,,,https://www.facebook.com/watch/?ref=saved&amp;v=247275440544057 https://www.facebook.com/radiotsn/posts/10159475015927250 https://www.facebook.com/watch/?ref=saved&amp;v=4689670184381243 https://www.facebook.com/teleunica/posts/4232116006835615 https://www.facebook.com/sertorimassimo/posts/1705630406287745 https://www.valtellinamobile.it/frana-a-san-carlo-in-valchiavenna/?fbclid=IwAR1HPbWHC8LQcddY1JTk33IqeNgyGBOV8G13kdEmirtFIZvwjS4BdUKbhRM ,,,VON_PRETEMP,VON_PRETEMP,ESSL,25620.0,N
4946,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-25 11:00:00,2021-07-26 12:56:40,2021-07-26 12:56:40,15M,CH,Kanton Zug,Eierhals,,,47.117,8.643,1KM,,LAND,PRECIP,27.5,,,,,0.5,0.0,,,,,"PWS IOBERG26 report; reported v. wunderground.com, 26 JUL 2021; ",,Thilo,Thilo,ESSL,4946.0,N
4943,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-25 10:55:00,2021-07-26 11:30:56,2021-07-26 11:30:56,15M,CH,Kanton Zug,"Zug, -Hasenbüel",,,47.159,8.521,3KM,,LAND,PRECIP,31.7,,,,,0.5,0.0,,,,,"PWS IZUG135 report; reported v. wunderground.com, 26 JUL 2021; ",,Thilo,Thilo,ESSL,4943.0,N
4944,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-25 10:45:00,2021-07-26 11:33:26,2021-07-26 11:33:26,15M,CH,Kanton Zug,Oberwil bei Zug,,,47.145,8.508,1KM,,LAND,PRECIP,35.1,,,,,0.5,0.0,,,,,"PWS IOBERW4 report; reported v. wunderground.com, 26 JUL 2021; ",,Thilo,Thilo,ESSL,4944.0,N
5962,QC1,WWW,Bas van der Ploeg (Voluntary Observer Person),,,2,ESSL,2021-07-25 04:00:00,2021-07-25 08:16:43,2021-07-25 10:51:51,30M,NL,Fryslân,Kollumerzwaag,,,53.262,6.075,1KM,,LAND,PRECIP,,,,,,,0.0,,,,https://www.omropfryslan.nl/nieuws/1080160-code-geel-voor-wateroverlast-meerdere-evacuaties-brandweer-komt-om-de-meldingen,"code-geel-voor-wateroverlast-meerdere-evacuaties-brandweer-komt-om-de-meldingen, omropfryslan.nl, 25 jul 2021",H7,VOP_Ploeg,VOP_Ploeg,ESSL,5962.0,N
5963,QC1,WWW,Bas van der Ploeg (Voluntary Observer Person),,,3,ESSL,2021-07-25 04:00:00,2021-07-25 08:21:10,2021-07-25 10:52:21,30M,NL,Fryslân,De Westereen,,,53.255,6.037,1KM,,LAND,PRECIP,,,,,,,0.0,,,a nursing home was flooded,https://www.omropfryslan.nl/nieuws/1080160-code-geel-voor-wateroverlast-meerdere-evacuaties-brandweer-komt-om-de-meldingen,"code-geel-voor-wateroverlast-meerdere-evacuaties-brandweer-komt-om-de-meldingen, omropfryslan.nl, 25 jul 2021",H8,VOP_Ploeg,VOP_Ploeg,ESSL,5963.0,N
17313,QC0+,"WWW,NWSP",Gabriel Strommer (ESWD management),,,1,ESSL,2021-07-25 00:00:00,2021-10-19 11:33:26,2021-10-19 11:33:26,1H,AT,Niederösterreich,Zöfing,,,48.28,16.022,1KM,,LAND,PRECIP,,,,,,,0.0,,,,https://noe.orf.at/stories/3114112/,"Unwetter: Hochzeitsfeier wurde abgebrochen, ORF Niederösterreich, 25 Jul 2021. RAD.",H7,Gabriel,Gabriel,ESSL,17313.0,N
16989,QC1,WWW,Gabriel Strommer (ESWD management),,,2,ESSL,2021-07-24 19:00:00,2021-07-26 20:52:40,2021-07-26 21:13:03,1H,AT,Oberösterreich,Steyr - Teufelsbach-Wasserfall,,,48.039,14.41,1KM,,LAND,PRECIP,,,,,,,0.0,1.0,,3 persons trapped by rising water had to be rescued by fire fighters,"https://www.laumat.at/medienbericht,personenrettung-drei-personen-waehrend-unwetter-bei-teufelsbach-wasserfall-in-steyr-eingeschlossen,23857.html","Personenrettung: Drei Personen während Unwetter bei Teufelsbach-Wasserfall in Steyr eingeschlossen, Laumat.at, 24 Jul 2021. RAD.",,Gabriel,Gabriel,ESSL,16989.0,N
17311,QC1,"WWW,NWSP",Gabriel Strommer (ESWD management),,,1,ESSL,2021-07-24 18:55:00,2021-10-19 11:15:28,2021-10-19 11:15:28,30M,AT,Niederösterreich,Haag,,,48.11,14.57,5KM,,LAND,PRECIP,,,,,,,0.0,,,,https://noe.orf.at/stories/3114112/,"Unwetter: Hochzeitsfeier wurde abgebrochen, ORF Niederösterreich, 25 Jul 2021. RAD.",,Gabriel,Gabriel,ESSL,17311.0,N
17000,QC1,"WWW,DMGPHOTO",Gabriel Strommer (ESWD management),,,2,ESSL,2021-07-24 18:45:00,2021-07-26 23:06:00,2021-07-26 23:08:06,1H,AT,Oberösterreich,Garsten,,,48.017,14.4,3KM,,LAND,PRECIP,,,,,,,0.0,,,streets and cellars flooded; fire department(s) came into action about 40 times;,"https://www.laumat.at/medienbericht,heftige-gewitter-mit-starkregen-sorgten-erneut-fuer-viele-einsaetze-der-feuerwehren,23853.html","Heftige Gewitter mit Starkregen sorgten erneut für viele Einsätze der Feuerwehren, Laumat.at, 25 Jul 2021. RAD.",T1H7,Gabriel,Gabriel,ESSL,17000.0,N
17309,QC1,"WWW,NWSP",Gabriel Strommer (ESWD management),,,2,ESSL,2021-07-24 18:45:00,2021-10-19 11:04:24,2021-10-19 11:05:23,30M,AT,Niederösterreich,Behamberg,,,48.03,14.5,5KM,,LAND,PRECIP,,,,,,,0.0,,,underpass flooded,https://noe.orf.at/stories/3114112/,"Unwetter: Hochzeitsfeier wurde abgebrochen, ORF Niederösterreich, 25 Jul 2021. RAD.",T1,Gabriel,Gabriel,ESSL,17309.0,N
17312,QC1,"WWW,NWSP",Gabriel Strommer (ESWD management),,,3,ESSL,2021-07-24 18:45:00,2021-10-19 11:21:08,2021-10-19 11:24:50,30M,AT,Niederösterreich,Haag Region,,,48.08,14.515,10KM,,LAND,PRECIP,,,,,,,0.0,,,"streets and cellars flooded, landslides",https://noe.orf.at/stories/3114112/,"Unwetter: Hochzeitsfeier wurde abgebrochen, ORF Niederösterreich, 25 Jul 2021. RAD.",T1H7E1,Gabriel,Gabriel,ESSL,17312.0,N
3471,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,2,ESSL,2021-07-24 18:45:00,2021-07-24 21:09:56,2021-07-24 21:21:52,15M,BE,Antwerpen,Nijlen,,,51.167,4.65,3KM,,LAND,PRECIP,49.3,,,,,1.0,0.0,,,,,"PWS INIJLE2 report; reported v. wunderground.com, 24 JUL 2021",,Thilo,Thilo,ESSL,3471.0,N
17308,QC1,"WWW,NWSP",Gabriel Strommer (ESWD management),,,2,ESSL,2021-07-24 18:40:00,2021-10-19 10:56:46,2021-10-19 10:58:38,30M,AT,Niederösterreich,Haidershofen,,,48.075,14.46,3KM,,LAND,PRECIP,,,,,,,0.0,,,"a building was flooded, > 100 people celebrating a wedding had to leave the building",https://noe.orf.at/stories/3114112/,"Unwetter: Hochzeitsfeier wurde abgebrochen, ORF Niederösterreich, 25 Jul 2021. RAD.",H8,Gabriel,Gabriel,ESSL,17308.0,N
3472,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,2,ESSL,2021-07-24 18:40:00,2021-07-24 21:10:49,2021-07-24 21:22:08,15M,BE,Antwerpen,Kessel,,,51.133,4.617,3KM,,LAND,PRECIP,67.3,,,,,1.0,0.0,,,,,"PWS INIJLEN9 report; reported v. wunderground.com, 24 JUL 2021",,Thilo,Thilo,ESSL,3472.0,N
16999,QC1,"WWW,DMGPHOTO",Gabriel Strommer (ESWD management),,,2,ESSL,2021-07-24 18:35:00,2021-07-26 22:58:55,2021-07-26 23:07:24,30M,AT,Oberösterreich,Steyr,,,48.05,14.417,5KM,,LAND,PRECIP,,,,,,,0.0,,,"many streets, cellars and garages flooded; fire department(s) came into action about 70 times;","https://www.laumat.at/medienbericht,heftige-gewitter-mit-starkregen-sorgten-erneut-fuer-viele-einsaetze-der-feuerwehren,23853.html","Heftige Gewitter mit Starkregen sorgten erneut für viele Einsätze der Feuerwehren, Laumat.at, 25 Jul 2021. RAD.",H7,Gabriel,Gabriel,ESSL,16999.0,N
17310,QC1,"WWW,NWSP",Gabriel Strommer (ESWD management),,,1,ESSL,2021-07-24 18:25:00,2021-10-19 11:10:40,2021-10-19 11:10:40,30M,AT,Niederösterreich,Ernsthofen,,,48.13,14.483,3KM,,LAND,PRECIP,,,,,,,0.0,,,,https://noe.orf.at/stories/3114112/,"Unwetter: Hochzeitsfeier wurde abgebrochen, ORF Niederösterreich, 25 Jul 2021. RAD.",,Gabriel,Gabriel,ESSL,17310.0,N
48568,QC1,"WWW,NWSP,DMGPHOTO",Nicolas Baluteau (Voluntary Observer Person),,,2,ESSL,2021-07-24 18:00:00,2021-07-26 05:52:32,2021-07-26 05:56:31,3H,FR,Région Lorraine,Xivry-Circourt,,,49.35,5.767,5KM,,LAND,PRECIP,,,,,,,0.0,,,Strong rainstorm. Streets are flooded.,https://www.republicain-lorrain.fr/environnement/2021/07/25/inondations-l-eau-rentrait-par-une-fenetre-et-sortait-par-une-autre https://www.republicain-lorrain.fr/faits-divers-justice/2021/07/24/averses-la-montee-des-eaux-menace-a-nouveau,,,VOP_Baluteau,VOP_Baluteau,ESSL,48568.0,N
5955,QC1,WWW,Bas van der Ploeg (Voluntary Observer Person) / Thilo Kühne (ESSL),,,3,ESSL,2021-07-24 18:00:00,2021-07-24 19:45:58,2021-07-24 21:27:51,1H,NL,Zeeland,Sint Annaland,,,51.6,4.103,1KM,,LAND,PRECIP,37.1,,,,,1.0,0.0,,,,https://www.pzc.nl/tholen/veel-wateroverlast-in-oud-vossemeer-en-sint-annaland-straten-staan-blank-huizen-lopen-onder~ac2cfb0f/,"veel-wateroverlast-in-oud-vossemeer-en-sint-annaland-straten-staan-blank-huizen-lopen-onder, pzc.nl, 24 jul 2021; PWS IZESINTA3 report; reported v. wunderground.com, 24 JUL 2021",H8,VOP_Ploeg,Thilo,ESSL,5955.0,N
5956,QC1,WWW,Bas van der Ploeg (Voluntary Observer Person) / Thilo Kühne (ESSL),,,2,ESSL,2021-07-24 18:00:00,2021-07-24 19:46:38,2021-07-24 21:25:39,1H,NL,Zeeland,Oud-Vossemeer,,,51.571,4.199,1KM,,LAND,PRECIP,53.6,,,,,1.0,0.0,,,,https://www.pzc.nl/tholen/veel-wateroverlast-in-oud-vossemeer-en-sint-annaland-straten-staan-blank-huizen-lopen-onder~ac2cfb0f/,"veel-wateroverlast-in-oud-vossemeer-en-sint-annaland-straten-staan-blank-huizen-lopen-onder, pzc.nl, 24 jul 2021; PWS IOUDVO1 report; reported v. wunderground.com, 24 JUL 2021",H8,VOP_Ploeg,Thilo,ESSL,5956.0,N
187114,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,2,ESSL,2021-07-24 17:45:00,2021-07-24 20:48:02,2021-07-24 21:22:21,15M,DE,Bayern,Mayersäge,,,47.644,11.02,3KM,,LAND,PRECIP,28.9,,,,,0.5,0.0,,,,,"PWS ISAULGRU2 report; reported v. wunderground.com, 24 JUL 2021",,Thilo,Thilo,ESSL,187114.0,N
17301,QC1,"WWW,NWSP",Gabriel Strommer (ESWD management),,,3,ESSL,2021-07-24 17:30:00,2021-10-19 09:46:04,2021-10-19 10:23:11,30M,AT,Salzburg,Bischofshofen,,,47.39,13.173,5KM,,LAND,PRECIP,,,,,,,0.0,,,"floodings / mudflows on road B 164, people trapped with their cars",https://salzburg.orf.at/stories/3114102/,"Sturm im Bergland: Feuerwehrmann schwer verletzt, ORF Salzburg, 25 Jul 2021. RAD.",T1,Gabriel,Gabriel,ESSL,17301.0,N
17304,QC1,"WWW,NWSP",Gabriel Strommer (ESWD management),,,1,ESSL,2021-07-24 17:30:00,2021-10-19 10:04:08,2021-10-19 10:04:08,1H,AT,Salzburg,Pongau,,,47.34,13.3,50KM,,LAND,PRECIP,,,,,,,0.0,,,"roads and cellars flooded, road(s) blocked",https://salzburg.orf.at/stories/3114102/,"Sturm im Bergland: Feuerwehrmann schwer verletzt, ORF Salzburg, 25 Jul 2021.",T1H7,Gabriel,Gabriel,ESSL,17304.0,N
48567,QC1,"WWW,NWSP,DMGPHOTO",Nicolas Baluteau (Voluntary Observer Person),,,1,ESSL,2021-07-24 17:30:00,2021-07-26 05:49:46,2021-07-26 05:49:46,30M,FR,Région Lorraine,Woustviller,,Woustviller and surroundings,49.067,7.017,20KM,,LAND,PRECIP,,,,,,,0.0,,,"Violent storm with rain (20 mm in one hour), hail and strong winds caused slight damages. Flooded streets and roads, fallen broken branches",https://www.republicain-lorrain.fr/environnement/2021/07/25/orage-grele-et-inondations-samedi-soir-dans-le-secteur-de-woustviller,,,VOP_Baluteau,VOP_Baluteau,ESSL,48567.0,N
5958,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,2,ESSL,2021-07-24 17:25:00,2021-07-24 21:13:50,2021-07-24 21:22:50,15M,NL,Noord-Brabant,Rolaf,,,51.567,4.25,3KM,,LAND,PRECIP,52.4,,,,,1.0,0.0,,,,,"PWS ISTEEN53 report; reported v. wunderground.com, 24 JUL 2021",,Thilo,Thilo,ESSL,5958.0,N
5959,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,2,ESSL,2021-07-24 17:20:00,2021-07-24 21:14:42,2021-07-24 21:23:06,15M,NL,Noord-Brabant,Heerle,,,51.519,4.36,3KM,,LAND,PRECIP,48.5,,,,,1.0,0.0,,,,,"PWS IHEERL8 report; reported v. wunderground.com, 24 JUL 2021",,Thilo,Thilo,ESSL,5959.0,N
5960,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,2,ESSL,2021-07-24 17:20:00,2021-07-24 21:15:35,2021-07-24 21:23:18,15M,NL,Noord-Brabant,Wouw,,,51.522,4.39,3KM,,LAND,PRECIP,42.2,,,,,1.0,0.0,,,,,"PWS IWOUW8 report; reported v. wunderground.com, 24 JUL 2021",,Thilo,Thilo,ESSL,5960.0,N
17302,QC1,"WWW,NWSP",Gabriel Strommer (ESWD management),,,3,ESSL,2021-07-24 17:15:00,2021-10-19 09:55:18,2021-10-19 10:24:07,1H,AT,Salzburg,Pinzgau,,,47.31,12.77,50KM,,LAND,PRECIP,,,,,,,0.0,,,"roads and cellars flooded, road(s) blocked",https://salzburg.orf.at/stories/3114102/,"Sturm im Bergland: Feuerwehrmann schwer verletzt, ORF Salzburg, 25 Jul 2021. RAD.",T1H7,Gabriel,Gabriel,ESSL,17302.0,N
